 ,Raw EEG1,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG1,Raw EEG1,All 0.5-32Hz,Raw EEG1,Raw EEG1
Time,RMS,Power,Power,Power,Power,SEF,Median Power Frequency,Power,Median Power Frequency,Cmt Text
 ,mV, , , , ,Hz (95%),Hz, ,Hz, 
00:02:09,0.02834887,2.94E-13,9.75E-13,3.85E-11,3.63E-12,51.07921934,3.400753313,5.17E-11,3.400753313,13:42:00
00:02:10,0.014036347,4.46E-13,1.43E-12,3.40E-11,6.73E-12,50.70503958,3.841868515,5.49E-11,3.841868515,13:42:00
00:02:11,0.027673959,7.98E-13,4.72E-13,6.86E-11,3.33E-12,50.47278795,2.504618936,9.27E-11,2.504618936,13:42:00
00:02:12,0.01435071,1.55E-13,1.00E-12,2.45E-11,7.49E-12,50.81038218,4.103550817,5.68E-11,4.103550817,13:42:00
00:02:13,0.020770792,4.59E-13,9.01E-13,3.62E-11,6.07E-12,50.65512008,3.543601067,6.21E-11,3.543601067,13:42:00
00:02:14,0.023536883,1.69E-13,9.14E-13,1.87E-10,5.61E-12,7.301998149,1.893790974,1.97E-10,1.893790974,13:42:00
00:02:15,0.028774435,9.41E-13,1.27E-12,9.68E-12,5.80E-12,52.83169514,50.0793774,3.95E-11,50.0793774,13:42:00
00:02:16,0.029353253,8.92E-13,1.13E-12,1.11E-10,6.30E-12,51.42306909,3.810861244,1.03E-10,3.810861244,13:42:00
00:02:17,0.021720231,4.15E-13,1.28E-12,1.39E-11,4.36E-12,50.87468331,4.119564598,3.39E-11,4.119564598,13:42:00
00:02:18,0.029815559,3.34E-13,1.58E-12,1.34E-10,1.39E-11,5.853706389,1.81885775,1.51E-10,1.81885775,13:42:00
00:02:19,0.029030448,1.14E-12,1.12E-12,1.48E-11,6.44E-12,53.1946652,4.923152196,4.29E-11,4.923152196,13:42:00
00:02:20,0.027131937,4.70E-13,1.08E-12,2.27E-10,1.12E-11,50.11983293,1.917628175,2.44E-10,1.917628175,13:42:00
00:02:21,0.041643821,5.23E-13,1.75E-12,7.21E-12,8.37E-12,53.26561136,50.40901646,3.87E-11,50.40901646,13:42:00
00:02:22,0.047758114,9.23E-13,4.62E-13,1.10E-10,5.65E-12,51.8109232,50.38656247,1.24E-10,50.38656247,13:42:00
00:02:23,0.027451372,6.07E-13,3.91E-13,1.20E-11,5.39E-12,51.6151407,50.34539833,3.24E-11,50.34539833,13:42:00
00:02:24,0.032910818,5.59E-13,2.60E-12,1.90E-10,8.37E-12,50.98730304,2.177892368,2.56E-10,2.177892368,13:42:00
00:02:25,0.017757354,4.71E-13,1.08E-12,4.39E-11,6.46E-12,51.19597442,3.8576946,6.66E-11,3.8576946,13:42:00
00:02:26,0.030806253,4.01E-13,9.67E-13,2.88E-11,3.76E-12,51.48504962,49.95122028,5.91E-11,49.95122028,13:42:00
00:02:27,0.018702239,5.25E-13,9.49E-13,1.00E-10,5.43E-12,51.32912577,3.65737538,1.15E-10,3.65737538,13:42:00
00:02:28,0.025827628,7.21E-13,5.03E-13,6.27E-11,5.86E-12,51.0895148,2.706057386,1.07E-10,2.706057386,13:42:00
00:02:29,0.012820457,3.88E-13,1.34E-12,5.02E-11,5.96E-12,11.55494341,3.398897702,7.37E-11,3.398897702,13:42:00
00:02:30,0.027040439,6.08E-13,9.11E-13,2.10E-11,4.31E-12,51.36284801,5.308944408,3.42E-11,5.308944408,13:42:00
00:02:31,0.023820982,6.40E-13,8.01E-13,3.74E-11,7.13E-12,51.60547513,50.38067397,5.49E-11,50.38067397,13:42:00
00:02:32,0.027481384,3.50E-13,9.10E-13,3.65E-11,4.73E-12,51.52492716,49.99440735,5.98E-11,49.99440735,13:42:00
00:02:33,0.019725085,1.80E-13,5.17E-13,3.66E-11,4.32E-12,51.65000792,50.37277101,5.12E-11,50.37277101,13:42:00
00:02:34,0.026717622,1.09E-12,8.99E-13,3.37E-11,4.94E-12,52.76313098,50.32272748,6.45E-11,50.32272748,13:42:00
00:02:35,0.040683785,3.41E-13,1.20E-12,3.29E-11,6.84E-12,51.74976053,50.46325869,5.01E-11,50.46325869,13:42:00
00:02:36,0.019237973,4.74E-13,1.11E-12,2.74E-11,6.63E-12,51.40707246,6.159915628,5.46E-11,6.159915628,13:42:00
00:02:37,0.028774353,3.37E-13,1.36E-12,3.17E-10,1.62E-11,8.412302131,1.787090438,3.34E-10,1.787090438,13:42:00
00:02:38,0.025330533,2.58E-13,1.68E-12,1.96E-11,7.08E-12,53.90178294,49.88526561,5.36E-11,49.88526561,13:42:00
00:02:39,0.03486741,3.39E-13,6.18E-13,6.96E-11,6.59E-12,51.61857583,50.40221662,1.26E-10,50.40221662,13:42:00
00:02:40,0.013988599,4.85E-13,5.01E-13,4.00E-11,4.74E-12,51.56057309,50.02603602,5.98E-11,50.02603602,13:42:00
00:02:41,0.018458383,4.21E-13,9.58E-13,2.84E-11,6.30E-12,51.48728566,11.49296219,6.02E-11,11.49296219,13:42:00
00:02:42,0.013403718,5.21E-13,5.74E-13,2.39E-11,6.13E-12,51.58859042,50.14853745,5.05E-11,50.14853745,13:42:00
00:02:43,0.017616932,3.60E-13,6.40E-13,1.78E-11,7.09E-12,53.51173081,6.005347162,5.26E-11,6.005347162,13:42:00
00:02:44,0.025308943,1.05E-12,1.18E-12,2.65E-10,5.59E-12,51.38281387,2.392870981,2.43E-10,2.392870981,13:42:00
00:02:45,0.020193215,5.92E-13,8.40E-13,1.61E-11,5.40E-12,51.57359279,50.2424024,3.90E-11,50.2424024,13:42:00
00:02:46,0.022121668,4.17E-13,8.85E-13,8.87E-11,6.63E-12,51.62702127,4.429519703,1.21E-10,4.429519703,13:42:00
00:02:47,0.010691514,2.66E-13,1.22E-12,2.04E-11,6.55E-12,50.65988319,4.099177056,5.25E-11,4.099177056,13:42:00
00:02:48,0.020432923,1.18E-12,1.52E-12,8.05E-11,4.39E-12,50.0619259,1.950905924,1.13E-10,1.950905924,13:42:00
00:02:49,0.017838069,8.15E-13,6.88E-13,5.21E-11,9.53E-12,51.60679574,50.06438416,8.78E-11,50.06438416,13:42:00
00:02:50,0.027929326,1.62E-12,1.34E-12,2.77E-11,8.66E-12,51.63023044,50.45933289,6.38E-11,50.45933289,13:42:00
00:02:51,0.047036572,9.66E-11,1.40E-11,2.66E-11,8.85E-12,51.69473239,26.35560338,1.87E-10,26.35560338,13:42:00
00:02:52,0.074365587,1.68E-11,1.10E-11,2.29E-11,1.61E-11,51.73006715,50.48314407,9.26E-11,50.48314407,13:42:00
00:02:53,0.037618692,8.83E-13,1.36E-12,1.31E-10,1.02E-11,51.60030842,50.27410439,1.30E-10,50.27410439,13:42:00
00:02:54,0.054895291,7.35E-13,8.10E-13,2.39E-11,5.31E-12,51.63142172,50.51554964,4.52E-11,50.51554964,13:42:00
