 ,Raw EEG2,Beta 13-32Hz,Alpha 8-13Hz,Delta 1-4Hz,Theta 4-8Hz,Raw EEG2,Raw EEG2,All 0.5-32Hz,Raw EEG2,Raw EEG2
Time,RMS,Power,Power,Power,Power,SEF,Median Power Frequency,Power,Median Power Frequency,Cmt Text
 ,mV, , , , ,Hz (95%),Hz, ,Hz, 
40:35.5,0.012563033,1.09E-14,6.17E-15,4.96E-13,4.05E-14,2.977446155,1.370808922,1.14E-12,1.690123129,616 in slurry
40:36.0,0.008044869,8.25E-15,1.42E-15,1.46E-14,1.27E-14,2.86799154,1.345959168,3.89E-13,1.662870768,616 in slurry
40:36.5,0.010513009,4.95E-15,2.46E-15,1.05E-14,5.85E-15,2.870943469,1.366995167,5.61E-14,1.680937801,616 in slurry
40:37.0,0.013443138,4.53E-15,4.10E-15,3.32E-14,2.40E-15,2.835654776,1.352701824,1.53E-13,1.673220853,616 in slurry
40:37.5,0.013575769,7.56E-15,1.42E-15,9.60E-15,3.89E-15,2.793508816,1.331662255,1.06E-13,1.657102241,616 in slurry
40:38.0,0.015869486,5.53E-15,3.25E-15,3.19E-14,3.98E-15,2.816569291,1.347881434,1.44E-13,1.670244308,616 in slurry
40:38.5,0.016000746,7.95E-15,3.52E-15,8.56E-15,9.58E-16,2.807012246,1.341069156,4.52E-14,1.66482323,616 in slurry
40:39.0,0.016679738,7.75E-15,3.06E-15,5.23E-14,8.43E-15,2.804143363,1.34229616,2.09E-13,1.666256651,616 in slurry
40:39.5,0.014985341,1.35E-14,2.91E-15,4.54E-14,1.68E-15,2.793107895,1.331603651,2.64E-13,1.657871905,616 in slurry
40:40.0,0.016565439,5.23E-15,1.76E-15,7.99E-14,2.02E-15,2.818673683,1.350480392,2.36E-13,1.672576958,616 in slurry
40:40.5,0.016226142,6.77E-15,8.24E-16,1.82E-14,3.01E-15,3.80491222,1.375461184,3.08E-14,1.655248007,616 in slurry
40:41.0,0.015276738,4.17E-15,8.44E-16,3.23E-14,4.37E-15,49.13965705,1.386634624,1.34E-13,1.65362267,616 in slurry
40:41.5,0.015517596,9.31E-15,1.65E-15,3.56E-14,8.48E-16,3.086158266,1.376323141,1.08E-13,1.672688389,616 in slurry
40:42.0,0.017111544,5.23E-15,2.34E-15,6.78E-15,6.40E-15,2.834014038,1.34174409,4.69E-14,1.660034384,616 in slurry
40:42.5,0.016390971,1.11E-14,3.59E-15,1.50E-14,1.54E-15,2.808013813,1.337679438,5.14E-14,1.66135251,616 in slurry
40:43.0,0.015241447,2.39E-14,2.65E-14,2.94E-14,5.05E-14,2.853138924,1.357877227,1.80E-13,1.677839639,616 in slurry
40:43.5,0.016505801,6.74E-14,2.63E-13,1.27E-12,2.30E-12,7.216192119,1.451018546,7.22E-12,1.801638945,616 in slurry
40:44.0,0.017635333,6.84E-14,2.83E-14,1.43E-13,1.78E-14,2.856252118,1.363308847,7.73E-13,1.683580476,616 in slurry
40:44.5,0.014570786,8.48E-15,1.90E-15,1.11E-13,7.98E-15,2.822979017,1.347681867,2.87E-13,1.670498435,616 in slurry
40:45.0,0.015020573,9.41E-15,7.54E-15,5.62E-14,2.76E-15,2.805607969,1.339344599,2.03E-13,1.663902319,616 in slurry
40:45.5,0.012535584,8.31E-15,9.95E-16,3.83E-14,2.91E-15,2.794873024,1.327521369,3.66E-14,1.652995053,616 in slurry
40:46.0,0.008504438,5.91E-15,2.38E-15,3.53E-14,3.03E-15,2.850687386,1.338110767,1.68E-13,1.65639023,616 in slurry
40:46.5,0.00672513,3.74E-15,8.84E-16,3.69E-14,5.15E-15,2.851983375,1.323007488,1.41E-13,1.640173182,616 in slurry
40:47.0,0.006196223,6.27E-15,2.39E-15,2.82E-13,1.53E-14,2.915554615,1.363351326,7.84E-13,1.673664708,616 in slurry
40:47.5,0.001203043,6.51E-15,2.89E-15,2.46E-13,4.21E-15,286.8095582,1.924663628,1.04E-12,1.922142384,616 in slurry
40:48.0,0.001939943,3.27E-15,1.45E-15,4.38E-14,9.00E-16,272.7623783,1.767931525,7.92E-13,1.842788704,616 in slurry
40:48.5,0.016172947,8.10E-15,9.74E-15,9.82E-12,4.06E-13,4.367333972,2.169354103,2.61E-11,2.374654445,616 in slurry
40:49.0,0.012563552,3.82E-15,3.39E-15,7.94E-13,3.43E-15,3.820883556,2.198689591,7.39E-12,2.311386097,616 in slurry
40:49.5,0.021246509,5.94E-15,1.53E-15,8.30E-14,2.57E-15,2.865509329,1.378859044,2.76E-12,1.695052667,616 in slurry
40:50.0,0.030802941,4.71E-15,2.46E-16,9.14E-14,1.58E-15,2.793731061,1.339579393,4.61E-13,1.665491119,616 in slurry
40:50.5,0.034626785,6.82E-15,1.48E-15,9.22E-14,1.25E-14,2.792205498,1.338775034,3.33E-13,1.664925763,616 in slurry
40:51.0,0.033332816,7.87E-15,1.14E-15,7.55E-14,3.33E-15,2.781413733,1.331479525,2.08E-13,1.659460509,616 in slurry
40:51.5,0.031829865,2.85E-15,1.17E-15,2.65E-15,1.25E-15,2.788250436,1.335746996,7.84E-15,1.662649084,616 in slurry
40:52.0,0.030793967,6.85E-15,6.57E-16,6.04E-14,3.23E-15,2.806672827,1.346066072,1.34E-13,1.670751828,616 in slurry
40:52.5,0.029337362,6.99E-15,1.40E-15,4.61E-15,2.10E-15,2.7888064,1.336411274,1.83E-14,1.663030623,616 in slurry
40:53.0,0.02914846,5.20E-15,2.65E-16,3.50E-15,3.56E-15,2.78978904,1.336380424,2.82E-14,1.66313079,616 in slurry
40:53.5,0.027704976,5.76E-15,3.13E-15,1.20E-14,5.31E-15,2.794747377,1.338376761,7.84E-14,1.66436642,616 in slurry
40:54.0,0.024330682,3.07E-14,1.24E-14,1.38E-13,5.94E-14,2.788326111,1.329059559,5.35E-13,1.658211257,616 in slurry
40:54.5,0.024064047,3.59E-14,6.69E-14,2.68E-13,3.24E-13,2.873175705,1.357014029,1.04E-12,1.682637539,616 in slurry
40:55.0,0.021390203,6.89E-14,2.76E-14,1.71E-14,2.10E-14,2.830057482,1.350963706,2.01E-13,1.674811379,616 in slurry
40:55.5,0.019260206,5.67E-15,8.32E-16,2.83E-13,5.73E-15,3.539151921,1.410403414,9.41E-13,1.690776087,616 in slurry
40:56.0,0.011477684,9.33E-15,1.76E-15,1.48E-13,5.58E-15,50.44718988,1.437419774,4.99E-13,1.659064669,616 in slurry
40:56.5,0.005479804,7.15E-15,3.73E-16,3.51E-13,7.07E-15,51.46694599,1.723079333,4.73E-12,1.797539693,616 in slurry
40:57.0,0.030301349,5.87E-15,1.16E-15,3.09E-11,6.37E-13,3.762795442,1.710241328,1.01E-10,1.986555147,616 in slurry
40:57.5,0.012922208,7.86E-15,9.65E-17,5.28E-12,1.34E-14,3.906509117,2.493712311,1.25E-11,2.483897921,616 in slurry
40:58.0,0.017262845,7.21E-15,6.43E-16,2.86E-14,2.50E-15,2.902759219,1.382295187,2.75E-12,1.690409094,616 in slurry
40:58.5,0.020341998,3.46E-15,1.42E-15,8.72E-14,9.02E-15,2.769303908,1.321198565,2.26E-13,1.650013536,616 in slurry
40:59.0,0.020646064,3.04E-15,3.35E-15,7.63E-14,1.72E-15,2.875333493,1.36067806,4.33E-13,1.671174471,616 in slurry
40:59.5,0.015767984,6.97E-15,8.85E-16,1.22E-13,5.13E-15,2.850946098,1.347979534,6.07E-13,1.665962958,616 in slurry
41:00.0,0.015475017,8.42E-15,4.24E-16,6.31E-14,3.14E-15,2.838278998,1.349724392,3.08E-13,1.667445196,616 in slurry
41:00.5,0.013492159,2.97E-15,1.75E-15,6.74E-14,2.79E-15,2.846049609,1.34031416,1.36E-13,1.656652658,616 in slurry
41:01.0,0.011553865,5.00E-15,1.00E-15,2.06E-14,1.34E-15,2.80282025,1.328248831,6.81E-14,1.651314671,616 in slurry
41:01.5,0.009996861,4.88E-15,4.73E-15,1.26E-14,6.68E-15,2.813983541,1.331948947,3.65E-14,1.654172048,616 in slurry
41:02.0,0.006789472,6.05E-15,4.03E-16,1.62E-14,1.99E-14,2.971149332,1.366635693,1.03E-13,1.671984636,616 in slurry
41:02.5,0.006015464,6.59E-14,2.30E-13,2.33E-13,6.36E-13,11.19346676,2.527769675,2.23E-12,3.568850459,616 in slurry
41:03.0,0.00392164,5.47E-14,1.34E-13,2.95E-14,7.81E-14,13.86181947,1.566137753,5.04E-13,1.846194985,616 in slurry
41:03.5,0.001485138,6.02E-15,4.30E-15,1.18E-13,5.84E-15,478.89076,120.7419219,2.08E-13,3.587908431,616 in slurry
41:04.0,0.000668893,4.64E-15,3.30E-15,7.22E-14,3.57E-15,333.7494623,3.153857414,2.20E-13,2.496104117,616 in slurry
41:04.5,0.001421417,4.29E-15,2.73E-15,1.97E-13,7.77E-15,296.0768311,2.999723654,3.87E-13,2.704634751,616 in slurry
41:05.0,0.001853455,8.17E-15,5.49E-16,5.58E-15,6.10E-15,290.5449515,1.711493182,1.54E-13,1.817610828,616 in slurry
41:05.5,0.000634324,4.31E-15,5.44E-16,5.01E-15,3.81E-15,409.2144076,55.8292681,4.82E-14,2.39078858,616 in slurry
41:06.0,0.001068137,1.00E-14,2.92E-15,1.36E-15,4.41E-15,367.7513031,2.527584772,2.69E-14,1.904850077,616 in slurry
41:06.5,0.001941997,3.83E-15,4.35E-15,2.59E-14,6.39E-15,254.1451624,1.632552519,8.84E-14,1.743056909,616 in slurry
41:07.0,0.001442135,5.83E-15,2.18E-15,3.89E-14,9.00E-15,336.8058604,2.572141547,8.89E-14,2.12719389,616 in slurry
41:07.5,0.002090674,7.84E-15,4.46E-16,1.14E-13,2.02E-15,334.1847822,1.802475401,2.66E-13,1.702620526,616 in slurry
41:08.0,0.00441633,1.09E-14,6.41E-15,1.90E-14,6.48E-15,50.90537481,1.395818527,6.31E-14,1.659300979,616 in slurry
41:08.5,0.004300236,6.86E-15,1.43E-15,3.59E-14,6.55E-15,4.433949148,1.42741479,1.39E-13,1.707604911,616 in slurry
41:09.0,0.00376753,4.58E-15,1.84E-15,4.03E-14,8.46E-15,84.60427104,1.361905749,1.31E-13,1.641003511,616 in slurry
41:09.5,0.004223193,8.50E-15,6.85E-16,1.29E-14,7.13E-16,29.54376747,1.416812586,9.34E-14,1.687281599,616 in slurry
41:10.0,0.002145223,1.39E-14,1.18E-15,2.73E-14,3.90E-15,322.3247107,1.547302177,1.25E-13,1.677926403,616 in slurry
41:10.5,0.001905569,6.05E-15,5.73E-16,1.17E-13,2.60E-15,178.9702981,1.944744038,2.09E-13,2.091691372,616 in slurry
41:11.0,0.001415645,4.96E-15,5.19E-16,1.59E-13,1.60E-15,337.3878425,3.067687294,2.63E-13,2.65261814,616 in slurry
41:11.5,0.003275178,1.27E-14,2.94E-15,9.41E-14,6.80E-15,12.9098765,1.497477321,2.40E-13,1.760155645,616 in slurry
41:12.0,0.004024001,3.37E-15,3.13E-15,2.86E-14,8.15E-15,8.548248833,1.400597856,6.84E-14,1.678927302,616 in slurry
41:12.5,0.003680618,8.06E-15,2.55E-15,2.08E-14,4.52E-15,46.65663831,1.388208188,5.19E-14,1.66436824,616 in slurry
41:13.0,0.003812387,5.89E-15,3.22E-15,2.22E-14,1.07E-14,32.99500186,1.411788371,1.10E-13,1.680627088,616 in slurry
41:13.5,0.002225102,8.40E-15,8.17E-16,4.41E-14,5.91E-15,282.2076127,1.636558045,1.71E-13,1.774461197,616 in slurry
41:14.0,0.003864038,9.37E-15,1.07E-15,7.85E-14,6.99E-16,3.670873936,1.454576247,3.01E-13,1.728640484,616 in slurry
41:14.5,0.002829882,8.96E-15,1.35E-15,1.51E-13,9.19E-15,189.2216026,1.744962463,5.00E-13,1.918715756,616 in slurry
41:15.0,0.00411663,2.65E-15,1.67E-15,1.72E-13,3.32E-15,3.52619351,1.451015467,8.10E-13,1.732307149,616 in slurry
41:15.5,0.001592427,7.20E-15,1.17E-15,2.25E-13,4.25E-15,222.1788902,2.459174917,5.90E-13,2.421354355,616 in slurry
41:16.0,0.002341734,4.31E-15,1.43E-15,1.22E-13,1.22E-14,92.35494213,1.633527622,2.95E-13,1.848960863,616 in slurry
41:16.5,0.004257362,5.13E-15,1.91E-15,3.98E-14,1.17E-14,3.996566781,1.45830621,1.12E-13,1.727447303,616 in slurry
41:17.0,0.004979073,6.68E-15,1.17E-15,4.91E-14,1.18E-15,50.27727799,1.385531867,2.23E-13,1.649156362,616 in slurry
41:17.5,0.008911971,3.15E-15,1.19E-16,5.30E-14,1.67E-15,51.27875774,1.60540791,2.55E-13,1.694595472,616 in slurry
41:18.0,0.009382442,9.28E-15,2.55E-15,3.91E-14,2.62E-15,50.67044823,1.452954278,7.97E-14,1.656654966,616 in slurry
41:18.5,0.00998772,6.26E-15,9.45E-16,1.62E-15,1.47E-15,49.27208983,1.393936978,1.48E-14,1.659402973,616 in slurry
41:19.0,0.011369781,8.95E-15,1.91E-15,6.12E-14,6.38E-15,3.152179744,1.360633018,2.13E-13,1.656295,616 in slurry
41:19.5,0.014786988,7.57E-15,5.79E-15,4.09E-14,5.13E-15,2.841519301,1.350618504,1.93E-13,1.668664263,616 in slurry
41:20.0,0.015354731,4.19E-15,1.25E-15,1.09E-15,2.39E-15,2.81069277,1.338097688,1.52E-14,1.660625868,616 in slurry
41:20.5,0.015319295,7.22E-15,2.11E-15,1.24E-13,6.21E-15,2.791367138,1.324309421,4.33E-13,1.651888572,616 in slurry
41:21.0,0.018599323,3.65E-15,2.45E-15,5.28E-15,5.14E-15,2.802084454,1.33814374,2.74E-14,1.663206559,616 in slurry
41:21.5,0.020078767,1.29E-14,1.77E-15,1.26E-13,9.32E-15,2.820771933,1.348979918,2.94E-13,1.672436008,616 in slurry
41:22.0,0.018955928,6.61E-15,1.01E-15,7.57E-14,2.72E-15,2.766934918,1.319724836,2.59E-13,1.649184067,616 in slurry
41:22.5,0.020388967,4.36E-15,5.11E-16,2.05E-13,3.58E-15,2.761241776,1.31559055,4.19E-13,1.646548938,616 in slurry
41:23.0,0.023291391,6.00E-15,1.22E-15,2.91E-14,3.68E-15,2.795054262,1.337398022,3.83E-14,1.663534678,616 in slurry
41:23.5,0.025495685,8.70E-15,1.44E-15,6.42E-14,3.72E-14,2.767603312,1.321800061,1.96E-13,1.651351599,616 in slurry
41:24.0,0.026760125,2.53E-15,4.67E-15,1.53E-13,5.42E-15,2.816896373,1.351408754,4.37E-13,1.67482262,616 in slurry
41:24.5,0.025360464,2.94E-15,6.03E-16,6.26E-15,7.82E-16,2.78608017,1.333883483,4.85E-14,1.660802617,616 in slurry
41:25.0,0.026124998,3.84E-15,4.40E-16,1.82E-13,7.18E-15,2.760360431,1.319262483,5.44E-13,1.649703982,616 in slurry
41:25.5,0.030385198,8.01E-15,2.38E-15,6.76E-14,3.89E-15,2.773351857,1.326793267,6.46E-14,1.655815088,616 in slurry
41:26.0,0.033850113,3.59E-15,1.14E-15,1.38E-14,5.80E-16,2.781005757,1.33211149,2.69E-14,1.659937837,616 in slurry
41:26.5,0.035827143,7.56E-15,5.87E-16,1.25E-13,1.05E-14,2.773365214,1.327151635,2.58E-13,1.656296099,616 in slurry
41:27.0,0.038246143,4.68E-15,1.46E-14,5.01E-14,1.09E-13,2.793751518,1.338649283,1.65E-13,1.665031619,616 in slurry
41:27.5,0.043167583,3.70E-15,3.66E-15,1.31E-13,2.52E-14,2.778311783,1.32976339,1.70E-13,1.658618222,616 in slurry
41:28.0,0.047177453,3.98E-15,3.05E-15,1.94E-14,2.98E-15,2.78793304,1.336335233,1.29E-13,1.663424506,616 in slurry
41:28.5,0.047412834,1.08E-14,1.91E-15,1.11E-13,1.40E-15,2.772740668,1.327990409,2.73E-13,1.656990008,616 in slurry
41:29.0,0.048996302,7.48E-15,5.26E-16,1.74E-13,6.42E-15,2.774521534,1.328893647,2.48E-13,1.657657529,616 in slurry
41:29.5,0.051637802,7.83E-15,1.08E-15,1.85E-13,1.14E-14,2.784802318,1.334695543,3.87E-13,1.66221993,616 in slurry
41:30.0,0.053221654,6.00E-15,2.56E-15,3.16E-14,2.57E-15,2.779421199,1.331722158,1.31E-13,1.659874615,616 in slurry
41:30.5,0.056816004,1.11E-14,2.56E-15,3.61E-14,2.45E-15,2.778331904,1.331476217,7.63E-14,1.659754787,616 in slurry
41:31.0,0.059206929,5.03E-15,1.42E-15,3.29E-14,6.58E-15,2.792086443,1.338438989,9.72E-14,1.665133155,616 in slurry
41:31.5,0.062021071,9.75E-15,1.44E-15,3.10E-13,1.26E-14,2.801245869,1.344388193,6.18E-13,1.669704398,616 in slurry
41:32.0,0.062977393,9.53E-15,3.61E-15,1.22E-13,3.53E-15,2.792588701,1.339563494,2.72E-13,1.66599567,616 in slurry
41:32.5,0.062307147,7.67E-15,2.90E-15,1.78E-13,5.96E-15,2.772912724,1.328256131,5.46E-13,1.657334008,616 in slurry
41:33.0,0.064513754,4.25E-15,1.88E-15,2.06E-14,6.47E-15,2.777253612,1.331174176,3.30E-14,1.659519625,616 in slurry
41:33.5,0.065346463,3.22E-15,1.69E-15,1.26E-13,8.55E-15,2.777013971,1.330706617,2.07E-13,1.659120529,616 in slurry
41:34.0,0.066550362,5.45E-15,3.96E-15,1.68E-13,9.60E-15,2.78025792,1.332949875,3.30E-13,1.660798719,616 in slurry
41:34.5,0.064477438,3.94E-15,3.70E-15,1.77E-13,1.99E-14,2.797044155,1.341612091,2.47E-13,1.667672387,616 in slurry
41:35.0,0.063302688,6.94E-15,4.29E-15,1.39E-13,2.20E-15,2.785817715,1.335592895,3.61E-13,1.6629409,616 in slurry
41:35.5,0.064418227,9.73E-15,1.51E-15,9.62E-14,1.81E-15,2.780135307,1.332518302,1.74E-13,1.660577654,616 in slurry
41:36.0,0.065554755,2.98E-15,1.59E-15,1.59E-13,1.16E-14,2.79662786,1.341632764,2.54E-13,1.667707894,616 in slurry
41:36.5,0.066439928,3.09E-15,2.51E-15,5.47E-14,1.44E-14,2.780969595,1.333178249,1.73E-13,1.661011762,616 in slurry
41:37.0,0.06689807,4.49E-15,9.42E-16,8.25E-15,2.01E-15,2.788597031,1.337285163,1.29E-13,1.664313201,616 in slurry
41:37.5,0.063967227,4.44E-15,5.91E-16,2.48E-14,8.59E-15,2.783858369,1.334304046,1.72E-13,1.662104819,616 in slurry
41:38.0,0.063651799,3.59E-15,9.51E-16,2.87E-14,4.94E-15,2.778422154,1.331814849,7.89E-14,1.659954944,616 in slurry
41:38.5,0.064472451,4.45E-15,5.77E-16,4.72E-14,9.65E-15,2.776938107,1.330897174,1.10E-13,1.659248544,616 in slurry
41:39.0,0.066482788,5.60E-15,5.51E-15,3.50E-14,1.14E-15,2.784469865,1.334974476,8.85E-14,1.662452512,616 in slurry
41:39.5,0.067254762,6.48E-15,4.07E-15,5.33E-15,1.57E-15,2.786192313,1.336010606,2.34E-14,1.663243171,616 in slurry
41:40.0,0.068178883,7.61E-15,4.19E-16,8.96E-14,1.60E-15,2.791903456,1.339291175,1.52E-13,1.665823474,616 in slurry
41:40.5,0.068585,6.46E-15,1.80E-15,3.89E-14,1.13E-14,2.784403006,1.334683036,1.30E-13,1.662334181,616 in slurry
41:41.0,0.070728409,6.59E-15,1.78E-15,1.02E-13,2.03E-15,2.777346005,1.331041054,1.23E-13,1.659517058,616 in slurry
41:41.5,0.07311238,7.27E-15,9.21E-16,1.13E-13,8.23E-15,2.776499137,1.330601861,1.53E-13,1.659143788,616 in slurry
41:42.0,0.071821884,5.97E-15,1.80E-15,4.35E-14,3.65E-15,2.78306177,1.334302164,1.30E-13,1.661994498,616 in slurry
41:42.5,0.071991977,4.70E-15,2.89E-15,8.42E-15,5.20E-15,2.780963272,1.333234421,4.29E-14,1.661123155,616 in slurry
41:43.0,0.070422165,5.96E-15,4.98E-15,4.87E-14,1.66E-15,2.782213316,1.33366177,1.90E-13,1.661547533,616 in slurry
41:43.5,0.070045438,3.75E-15,3.45E-15,1.36E-13,1.32E-14,2.796909566,1.34177122,3.20E-13,1.667829862,616 in slurry
41:44.0,0.068473021,7.23E-15,2.10E-15,2.11E-14,4.84E-15,2.785387683,1.335671225,1.29E-13,1.66295805,616 in slurry
41:44.5,0.064405062,6.01E-15,1.34E-15,4.39E-14,8.56E-15,2.781656258,1.33314607,1.41E-13,1.661143387,616 in slurry
41:45.0,0.061381978,3.40E-15,1.53E-15,8.20E-14,4.98E-15,2.788965514,1.337147527,1.64E-13,1.664254299,616 in slurry
41:45.5,0.059696172,4.26E-15,4.24E-15,4.45E-14,3.12E-15,2.787972022,1.336859105,1.67E-13,1.66379194,616 in slurry
41:46.0,0.056762578,6.94E-15,4.88E-15,9.92E-15,1.51E-15,2.78559045,1.335541042,2.29E-14,1.662845209,616 in slurry
41:46.5,0.054998358,1.94E-14,1.04E-14,1.37E-13,3.68E-14,2.771670883,1.327605412,4.07E-13,1.656598001,616 in slurry
41:47.0,0.053870597,9.39E-15,2.73E-15,1.08E-14,3.73E-15,2.780080395,1.33231001,3.06E-14,1.660350383,616 in slurry
41:47.5,0.051476616,3.73E-15,1.26E-15,4.54E-15,4.69E-15,2.788996738,1.33696413,2.61E-14,1.664051458,616 in slurry
41:48.0,0.050017989,3.09E-15,1.06E-15,7.53E-14,2.76E-15,2.794960257,1.340747647,1.97E-13,1.666752974,616 in slurry
41:48.5,0.047213659,6.67E-15,1.81E-15,3.23E-14,1.30E-14,2.791447353,1.337927638,1.03E-13,1.664666377,616 in slurry
41:49.0,0.045001545,7.62E-15,1.19E-15,4.98E-14,2.20E-15,2.790953261,1.338356523,7.88E-14,1.664918301,616 in slurry
41:49.5,0.044440515,6.24E-15,2.15E-15,1.60E-14,3.01E-15,2.793177212,1.338973765,1.02E-13,1.665340269,616 in slurry
41:50.0,0.042241905,1.04E-14,3.37E-15,3.29E-14,2.64E-15,2.777139468,1.33042029,1.23E-13,1.658788844,616 in slurry
41:50.5,0.041777489,7.87E-15,1.14E-15,1.79E-14,7.65E-15,2.787002614,1.335764304,8.43E-14,1.662881617,616 in slurry
41:51.0,0.04278744,7.22E-15,5.27E-16,1.05E-13,6.31E-15,2.789597745,1.33719736,4.17E-13,1.664066418,616 in slurry
41:51.5,0.039571639,3.55E-15,2.62E-15,5.41E-15,6.28E-15,2.793987998,1.339489309,7.12E-14,1.66581422,616 in slurry
41:52.0,0.034793799,6.17E-15,8.59E-16,5.40E-14,9.35E-15,2.775627491,1.328379031,2.24E-13,1.657112582,616 in slurry
41:52.5,0.032115008,5.75E-15,2.19E-16,2.60E-14,1.16E-15,2.799947096,1.342374006,2.34E-13,1.667778593,616 in slurry
41:53.0,0.026046779,7.61E-15,9.12E-16,2.80E-14,1.25E-15,2.79174801,1.335314465,2.14E-13,1.661968992,616 in slurry
41:53.5,0.022639473,1.84E-14,1.01E-15,7.73E-15,9.25E-15,2.777569833,1.32814577,1.08E-13,1.65591596,616 in slurry
41:54.0,0.020367448,5.54E-15,5.36E-16,1.66E-13,4.57E-15,2.824634494,1.354981236,4.46E-13,1.677036848,616 in slurry
41:54.5,0.01594341,4.79E-15,2.92E-15,1.29E-13,3.69E-15,2.806599156,1.341056803,1.95E-13,1.66473636,616 in slurry
41:55.0,0.012973659,5.17E-15,2.70E-15,1.42E-14,1.37E-15,2.820636051,1.345366026,4.72E-14,1.667127185,616 in slurry
41:55.5,0.011454862,9.22E-15,2.35E-15,1.37E-13,1.55E-14,2.888844928,1.381874192,3.02E-13,1.694490985,616 in slurry
41:56.0,0.00853989,3.65E-15,1.49E-15,9.61E-14,1.10E-14,2.925445021,1.387585249,1.40E-13,1.694211792,616 in slurry
41:56.5,0.005485659,6.90E-15,8.89E-16,5.76E-14,9.02E-15,3.099330058,1.376587104,6.55E-14,1.675422021,616 in slurry
41:57.0,0.003146023,5.46E-15,4.36E-15,8.48E-14,2.95E-15,143.3612159,1.48561203,1.77E-13,1.69724904,616 in slurry
41:57.5,0.001853921,6.16E-15,8.77E-16,2.79E-14,9.42E-15,311.2386423,2.359077358,6.80E-14,2.081083793,616 in slurry
41:58.0,0.000678115,3.99E-15,2.49E-15,1.51E-14,3.01E-15,387.6497401,15.32391432,7.23E-14,2.012644349,616 in slurry
41:58.5,0.001152648,3.81E-15,1.19E-15,5.37E-14,1.25E-14,327.3323018,2.400167988,9.57E-14,2.148042199,616 in slurry
41:59.0,0.002985943,6.37E-15,5.58E-16,2.65E-14,3.81E-15,184.8474512,1.424899605,6.82E-14,1.661286751,616 in slurry
41:59.5,0.004684555,4.68E-15,7.46E-16,1.68E-13,2.61E-15,12.17244831,1.497622463,3.89E-13,1.75412859,616 in slurry
42:00.0,0.007102507,3.70E-15,9.27E-16,9.17E-14,9.65E-15,3.053511037,1.391732818,4.30E-13,1.695604594,616 in slurry
42:00.5,0.007446721,4.15E-15,9.39E-16,9.74E-14,4.49E-15,3.055812141,1.371329072,4.28E-13,1.680400942,616 in slurry
42:01.0,0.011013194,2.43E-15,3.56E-15,1.08E-14,5.94E-15,2.841241122,1.355567508,1.43E-13,1.673604225,616 in slurry
42:01.5,0.011690103,7.64E-15,2.81E-15,6.69E-14,4.82E-15,2.872024867,1.370879272,1.83E-13,1.686398792,616 in slurry
42:02.0,0.011714308,3.43E-15,2.19E-15,1.67E-14,2.19E-15,2.828476248,1.347138587,4.47E-14,1.668082634,616 in slurry
42:02.5,0.013362127,5.74E-15,4.28E-16,3.24E-14,1.49E-14,2.785561494,1.323504454,8.76E-14,1.650247086,616 in slurry
42:03.0,0.014840356,3.92E-15,1.51E-15,5.19E-14,5.00E-15,2.834844833,1.355347878,1.07E-13,1.67609128,616 in slurry
42:03.5,0.015661484,3.09E-15,2.79E-16,4.26E-14,5.22E-15,2.773802855,1.322309778,7.93E-14,1.650619336,616 in slurry
42:04.0,0.016505552,6.70E-15,2.11E-15,1.66E-14,2.60E-15,2.813803104,1.346158184,8.53E-14,1.669529415,616 in slurry
42:04.5,0.015686762,9.79E-15,4.17E-15,6.10E-14,3.99E-15,2.793770301,1.331217965,2.56E-13,1.658034032,616 in slurry
42:05.0,0.017367816,6.96E-15,1.21E-15,1.09E-14,6.93E-16,2.807298723,1.34256502,1.57E-14,1.66634527,616 in slurry
42:05.5,0.02016701,3.81E-15,2.64E-15,1.40E-14,7.05E-15,2.797763542,1.339408904,5.51E-14,1.664274931,616 in slurry
42:06.0,0.021703686,6.76E-15,1.04E-15,1.63E-13,7.61E-15,2.820775573,1.350790694,5.36E-13,1.673362145,616 in slurry
42:06.5,0.019110832,8.59E-15,2.42E-15,2.56E-14,5.48E-15,2.817984173,1.346483975,1.33E-13,1.670074073,616 in slurry
42:07.0,0.017916573,7.31E-15,1.01E-15,5.57E-14,1.88E-15,2.775073726,1.322857712,3.91E-13,1.651208603,616 in slurry
42:07.5,0.02151844,5.98E-15,1.87E-15,2.55E-14,3.51E-15,2.814164335,1.347060203,1.26E-13,1.670962771,616 in slurry
42:08.0,0.024156144,9.03E-15,4.45E-15,1.21E-14,4.72E-15,2.787233365,1.333728132,2.85E-14,1.660849485,616 in slurry
42:08.5,0.025564176,5.61E-15,1.29E-15,5.37E-14,4.22E-15,2.782345782,1.330582105,1.27E-13,1.658365782,616 in slurry
42:09.0,0.027379795,4.26E-15,9.35E-16,2.49E-14,3.68E-15,2.777852404,1.329446556,6.41E-14,1.657548797,616 in slurry
42:09.5,0.02941962,7.11E-15,1.29E-15,1.20E-14,8.34E-15,2.780199279,1.330921774,8.25E-14,1.658805574,616 in slurry
42:10.0,0.027996957,5.34E-15,1.16E-15,2.18E-14,1.59E-14,2.801189024,1.341766054,6.73E-14,1.667241295,616 in slurry
42:10.5,0.028610574,4.21E-15,1.33E-15,1.55E-14,4.57E-15,2.780677848,1.331448141,5.46E-14,1.659216256,616 in slurry
